Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
DEBIT,3,4,97.49,299.98,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,7,Fan Shop,18.35909462,-66.07995606,Europe,Krefeld,Alemania,7,0,0,299.98,0.33,1,299.98,299.98,97.49,Western Europe,Renania del Norte-Westfalia,ON_HOLD,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,3,4,78.74,224.99,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,7,Fan Shop,18.35909462,-66.07995606,Europe,Krefeld,Alemania,7,75,0.25,299.98,0.35,1,299.98,224.99,78.74,Western Europe,Renania del Norte-Westfalia,ON_HOLD,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,3,4,7.43,99,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,5,Golf,18.35909462,-66.07995606,Europe,Krefeld,Alemania,7,1,0.01,50,0.08,2,100,99,7.43,Western Europe,Renania del Norte-Westfalia,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,6,4,0,169.98,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,3,Footwear,18.35909462,-66.07995606,Pacific Asia,Manila,Filipinas,7,30,0.15,99.99,0,2,199.98,169.98,0,Southeast Asia,Capital Nacional,ON_HOLD,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,6,4,34.13,136.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,5,Golf,18.35909462,-66.07995606,Pacific Asia,Manila,Filipinas,7,13.5,0.09,50,0.25,3,150,136.5,34.13,Southeast Asia,Capital Nacional,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,4,4,-250.1,374.96,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,3,Footwear,18.35909462,-66.07995606,Europe,Rugby,Reino Unido,7,124.99,0.25,99.99,-0.67,5,499.95,374.96,-250.1,Northern Europe,Inglaterra,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,6,4,153.43,464.95,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,3,Footwear,18.35909462,-66.07995606,Pacific Asia,Manila,Filipinas,7,35,0.07,99.99,0.33,5,499.95,464.95,153.43,Southeast Asia,Capital Nacional,ON_HOLD,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,3,4,54.28,113.09,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,4,Apparel,18.35909462,-66.07995606,Pacific Asia,Guangshui,China,7,16.9,0.13,129.99,0.48,1,129.99,113.09,54.28,Eastern Asia,Hubei,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,5,4,49.72,110.49,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,4,Apparel,18.35909462,-66.07995606,Pacific Asia,Melbourne,Australia,7,19.5,0.15,129.99,0.45,1,129.99,110.49,49.72,Oceania,Victoria,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,5,4,2.79,232.41,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,7,Fan Shop,18.35909462,-66.07995606,USCA,Columbus,Estados Unidos,7,17.49,0.07,49.98,0.01,5,249.9,232.41,2.79,South of  USA ,Georgia,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,5,4,74.79,169.98,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,3,Footwear,18.35909462,-66.07995606,USCA,Columbus,Estados Unidos,7,30,0.15,99.99,0.44,2,199.98,169.98,74.79,South of  USA ,Georgia,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
TRANSFER,5,4,1.12,37.49,Late delivery,1,40,Accessories,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,6,Outdoors,18.35909462,-66.07995606,USCA,Columbus,Estados Unidos,7,12.5,0.25,24.99,0.03,2,49.98,37.49,1.12,South of  USA ,Georgia,PROCESSING,Team Golf New England Patriots Putter Grip,24.99,Standard Class
PAYMENT,3,4,41.98,149.94,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,7,Fan Shop,18.35909462,-66.07995606,Pacific Asia,Guangshui,China,7,49.98,0.25,49.98,0.28,4,199.92,149.94,41.98,Eastern Asia,Hubei,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,3,4,132.29,377.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,7,Fan Shop,18.35909462,-66.07995606,Europe,Krefeld,Alemania,7,22,0.06,399.98,0.35,1,399.98,377.98,132.29,Western Europe,Renania del Norte-Westfalia,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,3,4,72.03,147,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,5,Golf,18.35909462,-66.07995606,LATAM,Tegucigalpa,Honduras,7,3,0.02,50,0.49,3,150,147,72.03,Central America,Francisco Morazán,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,3,4,52.38,145.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,5,Golf,18.35909462,-66.07995606,LATAM,Tegucigalpa,Honduras,7,4.5,0.03,50,0.36,3,150,145.5,52.38,Central America,Francisco Morazán,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
PAYMENT,5,4,125.73,371.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,7,Fan Shop,18.35909462,-66.07995606,Pacific Asia,Melbourne,Australia,7,28,0.07,399.98,0.34,1,399.98,371.98,125.73,Oceania,Victoria,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,6,4,-17.4,347.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,7,Fan Shop,18.35909462,-66.07995606,Pacific Asia,Manila,Filipinas,7,52,0.13,399.98,-0.05,1,399.98,347.98,-17.4,Southeast Asia,Capital Nacional,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,3,4,0,335.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,7,Fan Shop,18.35909462,-66.07995606,Pacific Asia,Guangshui,China,7,64,0.16,399.98,0,1,399.98,335.98,0,Eastern Asia,Hubei,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,3,4,165.99,331.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Melissa,7,Wilcox,Corporate,PR,9453 High Concession,725,7,Fan Shop,18.35909462,-66.07995606,Pacific Asia,Guangshui,China,7,68,0.17,399.98,0.5,1,399.98,331.98,165.99,Eastern Asia,Hubei,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,3,4,24.53,52.19,Advance shipping,0,17,Cleats,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,4,Apparel,34.02827454,-118.2391357,Pacific Asia,Probolinggo,Indonesia,8,7.8,0.13,59.99,0.47,1,59.99,52.19,24.53,Southeast Asia,Java Oriental,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,3,4,109.43,287.98,Advance shipping,0,43,Camping & Hiking,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,7,Fan Shop,34.02827454,-118.2391357,Pacific Asia,Probolinggo,Indonesia,8,12,0.04,299.98,0.38,1,299.98,287.98,109.43,Southeast Asia,Java Oriental,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
TRANSFER,4,4,89.3,190,Shipping on time,0,24,Women's Apparel,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,5,Golf,34.02827454,-118.2391357,LATAM,Santo Domingo,República Dominicana,8,10,0.05,50,0.47,4,200,190,89.3,Caribbean,Santo Domingo,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,2,4,180.58,419.96,Advance shipping,0,9,Cardio Equipment,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,3,Footwear,34.02827454,-118.2391357,Europe,Paris,Francia,8,79.99,0.16,99.99,0.43,5,499.95,419.96,180.58,Western Europe,Isla de Francia,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,3,4,11.88,197.98,Advance shipping,0,9,Cardio Equipment,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,3,Footwear,34.02827454,-118.2391357,Pacific Asia,Probolinggo,Indonesia,8,2,0.01,99.99,0.06,2,199.98,197.98,11.88,Southeast Asia,Java Oriental,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,4,4,18.41,40.02,Shipping on time,0,41,Trade-In,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,6,Outdoors,34.02827454,-118.2391357,Pacific Asia,Yakarta,Indonesia,8,3.96,0.09,21.99,0.46,2,43.98,40.02,18.41,Southeast Asia,Yakarta,COMPLETE,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.99,Standard Class
DEBIT,3,4,20.16,126,Advance shipping,0,24,Women's Apparel,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,5,Golf,34.02827454,-118.2391357,Pacific Asia,Probolinggo,Indonesia,8,24,0.16,50,0.16,3,150,126,20.16,Southeast Asia,Java Oriental,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,4,4,89.24,194,Shipping on time,0,24,Women's Apparel,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,5,Golf,34.02827454,-118.2391357,Pacific Asia,Yakarta,Indonesia,8,6,0.03,50,0.46,4,200,194,89.24,Southeast Asia,Yakarta,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
CASH,3,4,30,200,Advance shipping,0,24,Women's Apparel,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,5,Golf,34.02827454,-118.2391357,LATAM,Mosquera,Colombia,8,50,0.2,50,0.15,5,250,200,30,South America,Cundinamarca,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,4,4,4.18,104.45,Shipping on time,0,41,Trade-In,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,6,Outdoors,34.02827454,-118.2391357,Pacific Asia,Yakarta,Indonesia,8,5.5,0.05,21.99,0.04,5,109.95,104.45,4.18,Southeast Asia,Yakarta,COMPLETE,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.99,Standard Class
PAYMENT,2,1,120.11,272.98,Late delivery,1,43,Camping & Hiking,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,7,Fan Shop,34.02827454,-118.2391357,Europe,Edinburgh,Reino Unido,8,27,0.09,299.98,0.44,1,299.98,272.98,120.11,Northern Europe,Escocia,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class
PAYMENT,5,2,63.45,135,Late delivery,1,24,Women's Apparel,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,5,Golf,34.02827454,-118.2391357,Europe,Marseille,Francia,8,15,0.1,50,0.47,3,150,135,63.45,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
TRANSFER,3,2,44.8,159.99,Late delivery,1,48,Water Sports,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,7,Fan Shop,34.02827454,-118.2391357,Europe,Saint-Denis,Francia,8,40,0.2,199.99,0.28,1,199.99,159.99,44.8,Western Europe,Isla de Francia,PENDING,Pelican Sunstream 100 Kayak,199.99,Second Class
TRANSFER,3,2,-43.76,232.76,Late delivery,1,17,Cleats,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,4,Apparel,34.02827454,-118.2391357,Europe,Saint-Denis,Francia,8,7.2,0.03,59.99,-0.19,4,239.96,232.76,-43.76,Western Europe,Isla de Francia,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Second Class
TRANSFER,4,4,25.05,52.19,Shipping on time,0,17,Cleats,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,4,Apparel,34.02827454,-118.2391357,LATAM,Santo Domingo,República Dominicana,8,7.8,0.13,59.99,0.48,1,59.99,52.19,25.05,Caribbean,Santo Domingo,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,3,4,45,179.99,Advance shipping,0,48,Water Sports,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,7,Fan Shop,34.02827454,-118.2391357,Pacific Asia,Probolinggo,Indonesia,8,20,0.1,199.99,0.25,1,199.99,179.99,45,Southeast Asia,Java Oriental,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class
CASH,3,4,-391.72,237.41,Advance shipping,0,46,Indoor/Outdoor Games,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,7,Fan Shop,34.02827454,-118.2391357,LATAM,Mosquera,Colombia,8,12.5,0.05,49.98,-1.65,5,249.9,237.41,-391.72,South America,Cundinamarca,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
CASH,3,4,37.83,130.45,Advance shipping,0,46,Indoor/Outdoor Games,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,7,Fan Shop,34.02827454,-118.2391357,LATAM,Mosquera,Colombia,8,19.49,0.13,49.98,0.29,3,149.94,130.45,37.83,South America,Cundinamarca,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
CASH,3,4,51.46,197.92,Advance shipping,0,46,Indoor/Outdoor Games,Lawrence,EE. UU.,Megan,8,Smith,Corporate,MA,3047 Foggy Forest Plaza,1841,7,Fan Shop,34.02827454,-118.2391357,LATAM,Mosquera,Colombia,8,2,0.01,49.98,0.26,4,199.92,197.92,51.46,South America,Cundinamarca,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,4,2,8.73,24.24,Late delivery,1,40,Accessories,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,6,Outdoors,18.02528,-66.61306763,Europe,Franconville,Francia,9,0.75,0.03,24.99,0.36,1,24.99,24.24,8.73,Western Europe,Isla de Francia,COMPLETE,Team Golf Tennessee Volunteers Putter Grip,24.99,Second Class
DEBIT,4,2,3.4,169.96,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,5,Golf,18.02528,-66.61306763,Europe,Franconville,Francia,9,29.99,0.15,39.99,0.02,5,199.95,169.96,3.4,Western Europe,Isla de Francia,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
PAYMENT,1,0,54,149.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,7,Fan Shop,18.02528,-66.61306763,Europe,Rome,Italia,9,50,0.25,199.99,0.36,1,199.99,149.99,54,Southern Europe,Lacio,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Same Day
PAYMENT,1,0,-441.74,284.99,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,4,Apparel,18.02528,-66.61306763,Europe,Rome,Italia,9,15,0.05,299.99,-1.55,1,299.99,284.99,-441.74,Southern Europe,Lacio,PENDING_PAYMENT,Total Gym 1400,299.99,Same Day
PAYMENT,4,2,65.25,173.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,7,Fan Shop,18.02528,-66.61306763,Europe,Estocolmo,Suecia,9,26,0.13,199.99,0.38,1,199.99,173.99,65.25,Northern Europe,Estocolmo,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class
PAYMENT,1,0,184.31,383.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,7,Fan Shop,18.02528,-66.61306763,Europe,Rome,Italia,9,16,0.04,399.98,0.48,1,399.98,383.98,184.31,Southern Europe,Lacio,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Same Day
PAYMENT,2,1,128.51,377.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,7,Fan Shop,18.02528,-66.61306763,Europe,Edinburgh,Reino Unido,9,22,0.06,399.98,0.34,1,399.98,377.98,128.51,Northern Europe,Escocia,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
PAYMENT,4,2,88.21,260.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,7,Fan Shop,18.02528,-66.61306763,Europe,Estocolmo,Suecia,9,39,0.13,299.98,0.34,1,299.98,260.98,88.21,Northern Europe,Estocolmo,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class
PAYMENT,4,2,16.3,100,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,5,Golf,18.02528,-66.61306763,Europe,Estocolmo,Suecia,9,0,0,50,0.16,2,100,100,16.3,Northern Europe,Estocolmo,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
PAYMENT,4,2,-453.52,283.45,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,4,Apparel,18.02528,-66.61306763,Europe,Estocolmo,Suecia,9,16.5,0.06,59.99,-1.6,5,299.95,283.45,-453.52,Northern Europe,Estocolmo,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class
CASH,6,2,188.15,391.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,7,Fan Shop,18.02528,-66.61306763,LATAM,Tipitapa,Nicaragua,9,8,0.02,399.98,0.48,1,399.98,391.98,188.15,Central America,Managua,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
PAYMENT,4,2,-143.44,81.97,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,7,Fan Shop,18.02528,-66.61306763,Europe,Estocolmo,Suecia,9,17.99,0.18,49.98,-1.75,2,99.96,81.97,-143.44,Northern Europe,Estocolmo,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class
CASH,6,2,-52.65,116.99,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,4,Apparel,18.02528,-66.61306763,LATAM,Tipitapa,Nicaragua,9,13,0.1,129.99,-0.45,1,129.99,116.99,-52.65,Central America,Managua,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
CASH,6,2,-29.39,146.96,Late delivery,1,3,Baseball & Softball,Caguas,Puerto Rico,Mary,9,Perez,Consumer,PR,3616 Quaking Street,725,2,Fitness,18.02528,-66.61306763,LATAM,Tipitapa,Nicaragua,9,27.99,0.16,34.99,-0.2,5,174.95,146.96,-29.39,Central America,Managua,CLOSED,adidas Kids' F5 Messi FG Soccer Cleat,34.99,Second Class
DEBIT,5,4,49.18,145.5,Late delivery,1,24,Women's Apparel,Stafford,EE. UU.,Melissa,10,Smith,Corporate,VA,8598 Harvest Beacon Plaza,22554,5,Golf,38.47135925,-77.41419983,Africa,Lagos,Nigeria,10,4.5,0.03,50,0.34,3,150,145.5,49.18,West Africa,Lagos,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,5,4,59.49,176,Late delivery,1,24,Women's Apparel,Stafford,EE. UU.,Melissa,10,Smith,Corporate,VA,8598 Harvest Beacon Plaza,22554,5,Golf,38.47135925,-77.41419983,Africa,Lagos,Nigeria,10,24,0.12,50,0.34,4,200,176,59.49,West Africa,Lagos,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,5,4,-269.7,174,Late delivery,1,24,Women's Apparel,Stafford,EE. UU.,Melissa,10,Smith,Corporate,VA,8598 Harvest Beacon Plaza,22554,5,Golf,38.47135925,-77.41419983,Africa,Lagos,Nigeria,10,26,0.13,50,-1.55,4,200,174,-269.7,West Africa,Lagos,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,5,4,81.11,239.96,Late delivery,1,17,Cleats,Stafford,EE. UU.,Melissa,10,Smith,Corporate,VA,8598 Harvest Beacon Plaza,22554,4,Apparel,38.47135925,-77.41419983,Africa,Lagos,Nigeria,10,59.99,0.2,59.99,0.34,5,299.95,239.96,81.11,West Africa,Lagos,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,4,4,20.34,116.2,Shipping on time,0,40,Accessories,Stafford,EE. UU.,Melissa,10,Smith,Corporate,VA,8598 Harvest Beacon Plaza,22554,6,Outdoors,38.47135925,-77.41419983,LATAM,Guasave,México,10,8.75,0.07,24.99,0.18,5,124.95,116.2,20.34,Central America,Sinaloa,COMPLETE,Team Golf New England Patriots Putter Grip,24.99,Standard Class
DEBIT,4,4,0,37.99,Shipping on time,0,29,Shop By Sport,Stafford,EE. UU.,Melissa,10,Smith,Corporate,VA,8598 Harvest Beacon Plaza,22554,5,Golf,38.47135925,-77.41419983,LATAM,Guasave,México,10,2,0.05,39.99,0,1,39.99,37.99,0,Central America,Sinaloa,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
DEBIT,4,4,-39.41,145.44,Shipping on time,0,46,Indoor/Outdoor Games,Stafford,EE. UU.,Melissa,10,Smith,Corporate,VA,8598 Harvest Beacon Plaza,22554,7,Fan Shop,38.47135925,-77.41419983,LATAM,Guasave,México,10,4.5,0.03,49.98,-0.27,3,149.94,145.44,-39.41,Central America,Sinaloa,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,4,4,-52.23,94.96,Shipping on time,0,46,Indoor/Outdoor Games,Stafford,EE. UU.,Melissa,10,Smith,Corporate,VA,8598 Harvest Beacon Plaza,22554,7,Fan Shop,38.47135925,-77.41419983,LATAM,Guasave,México,10,5,0.05,49.98,-0.55,2,99.96,94.96,-52.23,Central America,Sinaloa,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,2,4,45.36,94.49,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,Mary,11,Huffman,Consumer,PR,3169 Stony Woods,725,3,Footwear,18.02537537,-66.61508179,LATAM,Mexico City,México,11,5.5,0.06,99.99,0.48,1,99.99,94.49,45.36,Central America,Distrito Federal,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,2,4,-3.95,103.99,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,11,Huffman,Consumer,PR,3169 Stony Woods,725,4,Apparel,18.02537537,-66.61508179,LATAM,Mexico City,México,11,26,0.2,129.99,-0.04,1,129.99,103.99,-3.95,Central America,Distrito Federal,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,2,4,-19.11,109.18,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Mary,11,Huffman,Consumer,PR,3169 Stony Woods,725,4,Apparel,18.02537537,-66.61508179,Europe,Ajaccio,Francia,11,10.8,0.09,59.99,-0.18,2,119.98,109.18,-19.11,Western Europe,Corse,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,4,51.02,188.95,Advance shipping,0,35,Golf Gloves,Caguas,Puerto Rico,Mary,11,Huffman,Consumer,PR,3169 Stony Woods,725,6,Outdoors,18.02537537,-66.61508179,Europe,Ajaccio,Francia,11,11,0.06,39.99,0.27,5,199.95,188.95,51.02,Western Europe,Corse,COMPLETE,Clicgear Rovic Cooler Bag,39.99,Standard Class
DEBIT,2,4,62.39,191.97,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Mary,11,Huffman,Consumer,PR,3169 Stony Woods,725,4,Apparel,18.02537537,-66.61508179,Europe,Ajaccio,Francia,11,47.99,0.2,59.99,0.33,4,239.96,191.97,62.39,Western Europe,Corse,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,4,113.98,242.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Mary,11,Huffman,Consumer,PR,3169 Stony Woods,725,5,Golf,18.02537537,-66.61508179,LATAM,Mexico City,México,11,7.5,0.03,50,0.47,5,250,242.5,113.98,Central America,Distrito Federal,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
PAYMENT,3,2,41.32,193.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,11,Huffman,Consumer,PR,3169 Stony Woods,725,7,Fan Shop,18.02537537,-66.61508179,Europe,Viena,Austria,11,6,0.03,199.99,0.21,1,199.99,193.99,41.32,Western Europe,Viena,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class
